user_id,group,order,block,accuracy_abs,accuracy_rela,resptime_abs,resptime_rela,feedback_percent
33,random,1,1,0.9411764705882352,0.0,4.915298111298505,-0.0922059555234018,0.5882352941176471
33,random,1,2,1.0,0.0625,6.123035303751627,0.1308479886680309,0.3333333333333333
33,random,1,3,0.9473684210526316,0.006578947368421,5.707971246618974,0.0541908519879166,0.631578947368421
33,random,1,4,1.0,0.0625,5.231886055734423,-0.033736124395277,0.5555555555555556
34,random,0,0,0.8823529411764706,0.0,3.859501852708704,0.0,0.4117647058823529
34,random,0,1,1.0,0.1333333333333333,2.7998028653008595,-0.2745688505536327,0.5
34,random,0,2,1.0,0.1333333333333333,3.743967072168986,-0.02993515353766,0.6
34,random,0,3,1.0,0.1333333333333333,3.9841243028640743,0.0322897759636795,0.5
34,random,0,4,0.9473684210526316,0.0736842105263157,3.540556217494764,-0.0826390677828268,0.5263157894736842
35,rl,0,0,1.0,0.0,4.983200633525849,0.0,0.65
35,rl,0,1,1.0,0.0,5.3263633251190186,0.0688639123386782,0.25
35,rl,0,2,0.95,-0.05,4.778962898254394,-0.0409852523090057,0.25
35,rl,0,3,1.0,0.0,5.259145474433899,0.0553750212366636,0.45
35,rl,0,4,1.0,0.0,5.326069688796997,0.0688049870929142,0.3
36,rl,0,0,1.0,0.0,6.1324573092990455,0.0,0.7777777777777778
36,rl,0,1,1.0,0.0,6.538136058383518,0.0661527229010327,0.4444444444444444
36,rl,0,2,1.0,0.0,6.469810533523559,0.0550111003158494,0.1
36,rl,0,3,1.0,0.0,6.555843790372212,0.0690402655443126,0.4166666666666667
36,rl,0,4,1.0,0.0,6.6947171158260765,0.0916858900386374,0.5555555555555556
37,random,0,0,0.8888888888888888,0.0,4.507014221615261,0.0,0.6111111111111112
37,random,0,1,0.95,0.06875,4.011196553707123,-0.1100102292844425,0.6
37,random,0,2,0.95,0.06875,4.856896126270295,0.0776305304245611,0.4
37,random,0,3,1.0,0.125,4.333546721935273,-0.0384883408727784,0.4
37,random,0,4,0.8888888888888888,0.0,4.787502712673611,0.0622337710214337,0.5555555555555556
38,rl,0,0,0.9333333333333332,0.0,5.95378934542338,0.0,0.7333333333333333
38,rl,0,1,1.0,0.0714285714285714,5.079654804865519,-0.1468198637611859,0.4666666666666667
38,rl,0,2,0.9444444444444444,0.0119047619047618,4.486295302708943,-0.246480679374806,0.3888888888888889
38,rl,0,3,1.0,0.0714285714285714,4.352132469415665,-0.2690147035919054,0.1875
38,rl,0,4,0.8571428571428571,-0.0816326530612245,3.474336658205305,-0.4164495153198536,0.5714285714285714
39,rl,0,0,0.95,0.0,4.121539914608002,0.0,0.75
39,rl,0,1,0.95,0.0,3.848040246963501,-0.066358611905015,0.3
39,rl,0,2,0.95,0.0,3.4471641898155214,-0.1636222719576938,0.3
39,rl,0,3,1.0,0.0526315789473684,3.766546977193732,-0.0861311414590614,0.3684210526315789
39,rl,0,4,1.0,0.0526315789473684,3.702280139923096,-0.1017240602714827,0.4
40,random,1,0,1.0,0.0,6.025119192460004,0.0,0.4117647058823529
40,random,1,1,0.875,-0.125,6.359929665923119,0.0555691037418987,0.5
40,random,1,2,0.9285714285714286,-0.0714285714285714,5.5862405470439365,-0.0728414876780017,0.1428571428571428
40,random,1,3,0.9444444444444444,-0.0555555555555555,5.254331125153436,-0.1279290986095599,0.5555555555555556
40,random,1,4,1.0,0.0,6.535108711984423,0.084643888898104,0.6111111111111112
41,rl,1,0,0.8947368421052632,0.0,3.762115742030897,0.0,0.5789473684210527
41,rl,1,1,0.9,0.0058823529411764,3.593804621696472,-0.0447384216423829,0.45
41,rl,1,2,0.7,-0.2176470588235294,4.709383726119995,0.2517912921992496,0.3
41,rl,1,3,0.8888888888888888,-0.0065359477124183,4.7581091324488325,0.2647428890319759,0.4444444444444444
41,rl,1,4,0.8421052631578947,-0.0588235294117647,3.854531150115164,0.0245647434638409,0.2631578947368421
42,rl,1,0,0.6666666666666666,0.0,5.059009234110515,0.0,0.8666666666666667
42,rl,1,1,0.8,0.2000000000000001,6.005994129180908,0.187187817070054,0.6666666666666666
42,rl,1,2,0.8571428571428571,0.2857142857142857,6.26666784286499,0.2387144503733661,0.5714285714285714
42,rl,1,3,0.7,0.0499999999999999,6.875568127632141,0.3590740418644476,0.9
42,rl,1,4,0.875,0.3125,7.017523884773254,0.3871340335687467,0.625
